46 20 0
30 15 1
15 42 1
34 30 1
37 10 1
25 35 1
37 27 1
6 44 0
9 25 1
12 22 1
47 6 0
26 0 0
44 37 0
47 28 0
16 12 1
39 44 0
37 41 0
39 21 1
45 33 0
28 28 1
34 29 1
5 45 0
17 4 0
26 3 0
41 25 1
14 33 1
22 40 1
27 45 0
46 42 0
45 3 0
26 7 1
43 9 0
30 18 1
23 0 0
39 34 1
0 2 0
6 12 0
21 19 1
41 34 1
28 18 1
20 13 1
5 1 0
23 22 1
30 41 1
43 49 0
6 35 0
49 49 0
8 0 0
8 14 0
25 46 0
40 40 0
47 47 0
49 23 0
36 12 1
7 20 1
15 34 1
32 0 0
26 6 1
40 2 0
2 7 0
9 36 1
41 20 1
49 16 0
11 5 0
34 36 1
18 24 1
34 9 1
44 41 0
26 23 1
22 22 1
9 25 1
35 47 0
33 23 1
27 32 1
49 46 0
20 48 0
44 10 0
15 36 1
19 26 1
49 46 0
16 20 1
7 20 1
46 44 0
37 49 0
31 49 0
6 29 1
23 25 1
